date,sku,warehouse,demand,sales,inventory_on_hand,replenishment_qty,lead_time_days,stockout_flag
7/11/2024,SKU_015,WH_A,30,30,351,0,18,0
7/12/2024,SKU_015,WH_A,24,24,327,0,18,0
7/13/2024,SKU_015,WH_A,30,30,297,0,18,0
7/14/2024,SKU_015,WH_A,39,39,258,0,18,0
7/15/2024,SKU_015,WH_A,29,29,229,0,18,0
7/16/2024,SKU_015,WH_A,25,25,204,0,18,0
7/17/2024,SKU_015,WH_A,23,23,181,0,18,0
7/18/2024,SKU_015,WH_A,28,28,153,0,18,0
7/19/2024,SKU_015,WH_A,24,24,447,318,18,0
7/20/2024,SKU_015,WH_A,28,28,419,0,18,0
7/21/2024,SKU_015,WH_A,28,28,391,0,18,0
7/22/2024,SKU_015,WH_A,25,25,366,0,18,0
7/23/2024,SKU_015,WH_A,39,39,327,0,18,0
7/24/2024,SKU_015,WH_A,20,20,307,0,18,0
7/25/2024,SKU_015,WH_A,36,36,271,0,18,0
7/26/2024,SKU_015,WH_A,19,19,252,0,18,0
7/27/2024,SKU_015,WH_A,31,31,221,0,18,0
7/28/2024,SKU_015,WH_A,35,35,186,0,18,0
7/29/2024,SKU_015,WH_A,28,28,158,0,18,0
7/30/2024,SKU_015,WH_A,35,35,619,496,18,0
7/31/2024,SKU_015,WH_A,40,40,579,0,18,0
8/1/2024,SKU_015,WH_A,38,38,541,0,18,0
8/2/2024,SKU_015,WH_A,37,37,504,0,18,0
8/3/2024,SKU_015,WH_A,32,32,472,0,18,0
8/4/2024,SKU_015,WH_A,33,33,439,0,18,0
8/5/2024,SKU_015,WH_A,29,29,410,0,18,0
8/6/2024,SKU_015,WH_A,30,30,380,0,18,0
8/7/2024,SKU_015,WH_A,31,31,349,0,18,0
8/8/2024,SKU_015,WH_A,31,31,318,0,18,0
8/9/2024,SKU_015,WH_A,29,29,289,0,18,0
8/10/2024,SKU_015,WH_A,41,41,248,0,18,0
8/11/2024,SKU_015,WH_A,29,29,219,0,18,0
8/12/2024,SKU_015,WH_A,27,27,192,0,18,0
8/13/2024,SKU_015,WH_A,28,28,164,0,18,0
8/14/2024,SKU_015,WH_A,15,15,488,339,18,0
8/15/2024,SKU_015,WH_A,27,27,461,0,18,0
8/16/2024,SKU_015,WH_A,30,30,431,0,18,0
8/17/2024,SKU_015,WH_A,24,24,407,0,18,0
8/18/2024,SKU_015,WH_A,34,34,373,0,18,0
8/19/2024,SKU_015,WH_A,36,36,337,0,18,0
8/20/2024,SKU_015,WH_A,25,25,312,0,18,0
8/21/2024,SKU_015,WH_A,30,30,282,0,18,0
8/22/2024,SKU_015,WH_A,29,29,253,0,18,0
8/23/2024,SKU_015,WH_A,35,35,218,0,18,0
8/24/2024,SKU_015,WH_A,34,34,184,0,18,0
8/25/2024,SKU_015,WH_A,27,27,157,0,18,0
8/26/2024,SKU_015,WH_A,24,24,434,301,18,0
8/27/2024,SKU_015,WH_A,34,34,400,0,18,0
8/28/2024,SKU_015,WH_A,26,26,374,0,18,0
8/29/2024,SKU_015,WH_A,30,30,344,0,18,0
8/30/2024,SKU_015,WH_A,24,24,320,0,18,0
8/31/2024,SKU_015,WH_A,34,34,286,0,18,0
9/1/2024,SKU_015,WH_A,32,32,254,0,18,0
9/2/2024,SKU_015,WH_A,35,35,219,0,18,0
9/3/2024,SKU_015,WH_A,29,29,190,0,18,0
9/4/2024,SKU_015,WH_A,30,30,160,0,18,0
9/5/2024,SKU_015,WH_A,37,37,538,415,18,0
9/6/2024,SKU_015,WH_A,26,26,512,0,18,0
9/7/2024,SKU_015,WH_A,26,26,486,0,18,0
9/8/2024,SKU_015,WH_A,29,29,457,0,18,0
9/9/2024,SKU_015,WH_A,22,22,435,0,18,0
9/10/2024,SKU_015,WH_A,26,26,409,0,18,0
9/11/2024,SKU_015,WH_A,30,30,379,0,18,0
9/12/2024,SKU_015,WH_A,32,32,347,0,18,0
9/13/2024,SKU_015,WH_A,20,20,327,0,18,0
9/14/2024,SKU_015,WH_A,21,21,306,0,18,0
9/15/2024,SKU_015,WH_A,29,29,277,0,18,0
9/16/2024,SKU_015,WH_A,27,27,250,0,18,0
9/17/2024,SKU_015,WH_A,31,31,219,0,18,0
9/18/2024,SKU_015,WH_A,20,20,199,0,18,0
9/19/2024,SKU_015,WH_A,34,34,165,0,18,0
9/20/2024,SKU_015,WH_A,28,28,692,555,18,0
9/21/2024,SKU_015,WH_A,26,26,666,0,18,0
9/22/2024,SKU_015,WH_A,25,25,641,0,18,0
9/23/2024,SKU_015,WH_A,30,30,611,0,18,0
9/24/2024,SKU_015,WH_A,19,19,592,0,18,0
9/25/2024,SKU_015,WH_A,27,27,565,0,18,0
9/26/2024,SKU_015,WH_A,26,26,539,0,18,0
9/27/2024,SKU_015,WH_A,34,34,505,0,18,0
9/28/2024,SKU_015,WH_A,29,29,476,0,18,0
9/29/2024,SKU_015,WH_A,27,27,449,0,18,0
9/30/2024,SKU_015,WH_A,31,31,418,0,18,0
10/1/2024,SKU_015,WH_A,33,33,385,0,18,0
10/2/2024,SKU_015,WH_A,24,24,361,0,18,0
10/3/2024,SKU_015,WH_A,34,34,327,0,18,0
10/4/2024,SKU_015,WH_A,28,28,299,0,18,0
10/5/2024,SKU_015,WH_A,26,26,273,0,18,0
10/6/2024,SKU_015,WH_A,36,36,237,0,18,0
10/7/2024,SKU_015,WH_A,31,31,206,0,18,0
10/8/2024,SKU_015,WH_A,21,21,185,0,18,0
10/9/2024,SKU_015,WH_A,24,24,161,0,18,0
10/10/2024,SKU_015,WH_A,35,35,725,599,18,0
10/11/2024,SKU_015,WH_A,35,35,690,0,18,0
10/12/2024,SKU_015,WH_A,34,34,656,0,18,0
10/13/2024,SKU_015,WH_A,15,15,641,0,18,0
10/14/2024,SKU_015,WH_A,33,33,608,0,18,0
10/15/2024,SKU_015,WH_A,32,32,576,0,18,0
10/16/2024,SKU_015,WH_A,38,38,538,0,18,0
10/17/2024,SKU_015,WH_A,25,25,513,0,18,0
10/18/2024,SKU_015,WH_A,28,28,485,0,18,0
10/19/2024,SKU_015,WH_A,25,25,460,0,18,0
10/20/2024,SKU_015,WH_A,24,24,436,0,18,0
10/21/2024,SKU_015,WH_A,31,31,405,0,18,0
10/22/2024,SKU_015,WH_A,41,41,364,0,18,0
10/23/2024,SKU_015,WH_A,28,28,336,0,18,0
10/24/2024,SKU_015,WH_A,28,28,308,0,18,0
10/25/2024,SKU_015,WH_A,41,41,267,0,18,0
10/26/2024,SKU_015,WH_A,35,35,232,0,18,0
10/27/2024,SKU_015,WH_A,31,31,201,0,18,0
10/28/2024,SKU_015,WH_A,18,18,183,0,18,0
10/29/2024,SKU_015,WH_A,21,21,162,0,18,0
10/30/2024,SKU_015,WH_A,34,34,710,582,18,0
10/31/2024,SKU_015,WH_A,33,33,677,0,18,0
11/1/2024,SKU_015,WH_A,23,23,654,0,18,0
11/2/2024,SKU_015,WH_A,37,37,617,0,18,0
11/3/2024,SKU_015,WH_A,23,23,594,0,18,0
11/4/2024,SKU_015,WH_A,19,19,575,0,18,0
11/5/2024,SKU_015,WH_A,26,26,549,0,18,0
11/6/2024,SKU_015,WH_A,24,24,525,0,18,0
11/7/2024,SKU_015,WH_A,27,27,498,0,18,0
11/8/2024,SKU_015,WH_A,27,27,471,0,18,0
11/9/2024,SKU_015,WH_A,37,37,434,0,18,0
11/10/2024,SKU_015,WH_A,24,24,410,0,18,0
11/11/2024,SKU_015,WH_A,29,29,381,0,18,0
11/12/2024,SKU_015,WH_A,41,41,340,0,18,0
11/13/2024,SKU_015,WH_A,26,26,314,0,18,0
11/14/2024,SKU_015,WH_A,24,24,290,0,18,0
11/15/2024,SKU_015,WH_A,33,33,257,0,18,0
11/16/2024,SKU_015,WH_A,26,26,231,0,18,0
11/17/2024,SKU_015,WH_A,26,26,205,0,18,0
11/18/2024,SKU_015,WH_A,35,35,170,0,18,0
11/19/2024,SKU_015,WH_A,39,39,677,546,18,0
11/20/2024,SKU_015,WH_A,34,34,643,0,18,0
11/21/2024,SKU_015,WH_A,35,35,608,0,18,0
11/22/2024,SKU_015,WH_A,27,27,581,0,18,0
11/23/2024,SKU_015,WH_A,26,26,555,0,18,0
11/24/2024,SKU_015,WH_A,33,33,522,0,18,0
11/25/2024,SKU_015,WH_A,35,35,487,0,18,0
11/26/2024,SKU_015,WH_A,29,29,458,0,18,0
11/27/2024,SKU_015,WH_A,29,29,429,0,18,0
11/28/2024,SKU_015,WH_A,38,38,391,0,18,0
11/29/2024,SKU_015,WH_A,25,25,366,0,18,0
11/30/2024,SKU_015,WH_A,38,38,328,0,18,0
12/1/2024,SKU_015,WH_A,34,34,294,0,18,0
12/2/2024,SKU_015,WH_A,31,31,263,0,18,0
12/3/2024,SKU_015,WH_A,32,32,231,0,18,0
12/4/2024,SKU_015,WH_A,33,33,198,0,18,0
12/5/2024,SKU_015,WH_A,30,30,168,0,18,0
12/6/2024,SKU_015,WH_A,25,25,484,341,18,0
12/7/2024,SKU_015,WH_A,35,35,449,0,18,0
12/8/2024,SKU_015,WH_A,34,34,415,0,18,0
12/9/2024,SKU_015,WH_A,26,26,389,0,18,0
12/10/2024,SKU_015,WH_A,19,19,370,0,18,0
12/11/2024,SKU_015,WH_A,22,22,348,0,18,0
12/12/2024,SKU_015,WH_A,31,31,317,0,18,0
12/13/2024,SKU_015,WH_A,23,23,294,0,18,0
12/14/2024,SKU_015,WH_A,36,36,258,0,18,0
12/15/2024,SKU_015,WH_A,26,26,232,0,18,0
12/16/2024,SKU_015,WH_A,31,31,201,0,18,0
12/17/2024,SKU_015,WH_A,24,24,177,0,18,0
12/18/2024,SKU_015,WH_A,27,27,150,0,18,0
12/19/2024,SKU_015,WH_A,28,28,523,401,18,0
12/20/2024,SKU_015,WH_A,34,34,489,0,18,0
12/21/2024,SKU_015,WH_A,38,38,451,0,18,0
12/22/2024,SKU_015,WH_A,29,29,422,0,18,0
12/23/2024,SKU_015,WH_A,35,35,387,0,18,0
12/24/2024,SKU_015,WH_A,25,25,362,0,18,0
12/25/2024,SKU_015,WH_A,30,30,332,0,18,0
12/26/2024,SKU_015,WH_A,24,24,308,0,18,0
12/27/2024,SKU_015,WH_A,29,29,279,0,18,0
12/28/2024,SKU_015,WH_A,35,35,244,0,18,0
12/29/2024,SKU_015,WH_A,30,30,214,0,18,0
12/30/2024,SKU_015,WH_A,27,27,187,0,18,0
12/31/2024,SKU_015,WH_A,31,31,156,0,18,0
1/1/2023,SKU_015,WH_B,22,22,590,0,11,0
1/2/2023,SKU_015,WH_B,32,32,558,0,11,0
1/3/2023,SKU_015,WH_B,27,27,531,0,11,0
1/4/2023,SKU_015,WH_B,25,25,506,0,11,0
1/5/2023,SKU_015,WH_B,33,33,473,0,11,0
1/6/2023,SKU_015,WH_B,30,30,443,0,11,0
1/7/2023,SKU_015,WH_B,34,34,409,0,11,0
1/8/2023,SKU_015,WH_B,36,36,373,0,11,0
1/9/2023,SKU_015,WH_B,29,29,344,0,11,0
1/10/2023,SKU_015,WH_B,19,19,325,0,11,0
1/11/2023,SKU_015,WH_B,30,30,295,0,11,0
1/12/2023,SKU_015,WH_B,27,27,268,0,11,0
1/13/2023,SKU_015,WH_B,29,29,239,0,11,0
1/14/2023,SKU_015,WH_B,30,30,209,0,11,0
1/15/2023,SKU_015,WH_B,26,26,183,0,11,0
1/16/2023,SKU_015,WH_B,30,30,153,0,11,0
1/17/2023,SKU_015,WH_B,29,29,722,598,11,0
1/18/2023,SKU_015,WH_B,28,28,694,0,11,0
1/19/2023,SKU_015,WH_B,25,25,669,0,11,0
1/20/2023,SKU_015,WH_B,29,29,640,0,11,0
1/21/2023,SKU_015,WH_B,37,37,603,0,11,0
1/22/2023,SKU_015,WH_B,26,26,577,0,11,0
1/23/2023,SKU_015,WH_B,26,26,551,0,11,0
1/24/2023,SKU_015,WH_B,25,25,526,0,11,0
1/25/2023,SKU_015,WH_B,28,28,498,0,11,0
1/26/2023,SKU_015,WH_B,30,30,468,0,11,0
1/27/2023,SKU_015,WH_B,25,25,443,0,11,0
1/28/2023,SKU_015,WH_B,26,26,417,0,11,0
1/29/2023,SKU_015,WH_B,28,28,389,0,11,0
1/30/2023,SKU_015,WH_B,35,35,354,0,11,0
1/31/2023,SKU_015,WH_B,33,33,321,0,11,0
2/1/2023,SKU_015,WH_B,38,38,283,0,11,0
2/2/2023,SKU_015,WH_B,28,28,255,0,11,0
2/3/2023,SKU_015,WH_B,39,39,216,0,11,0
2/4/2023,SKU_015,WH_B,32,32,184,0,11,0
2/5/2023,SKU_015,WH_B,29,29,155,0,11,0
2/6/2023,SKU_015,WH_B,34,34,525,404,11,0
2/7/2023,SKU_015,WH_B,31,31,494,0,11,0
2/8/2023,SKU_015,WH_B,28,28,466,0,11,0
2/9/2023,SKU_015,WH_B,22,22,444,0,11,0
2/10/2023,SKU_015,WH_B,37,37,407,0,11,0
2/11/2023,SKU_015,WH_B,25,25,382,0,11,0
2/12/2023,SKU_015,WH_B,27,27,355,0,11,0
2/13/2023,SKU_015,WH_B,29,29,326,0,11,0
2/14/2023,SKU_015,WH_B,22,22,304,0,11,0
2/15/2023,SKU_015,WH_B,39,39,265,0,11,0
2/16/2023,SKU_015,WH_B,22,22,243,0,11,0
2/17/2023,SKU_015,WH_B,22,22,221,0,11,0
2/18/2023,SKU_015,WH_B,22,22,199,0,11,0
2/19/2023,SKU_015,WH_B,33,33,166,0,11,0
2/20/2023,SKU_015,WH_B,31,31,680,545,11,0
2/21/2023,SKU_015,WH_B,38,38,642,0,11,0
2/22/2023,SKU_015,WH_B,38,38,604,0,11,0
2/23/2023,SKU_015,WH_B,30,30,574,0,11,0
2/24/2023,SKU_015,WH_B,33,33,541,0,11,0
2/25/2023,SKU_015,WH_B,19,19,522,0,11,0
2/26/2023,SKU_015,WH_B,30,30,492,0,11,0
2/27/2023,SKU_015,WH_B,34,34,458,0,11,0
2/28/2023,SKU_015,WH_B,21,21,437,0,11,0
3/1/2023,SKU_015,WH_B,30,30,407,0,11,0
3/2/2023,SKU_015,WH_B,29,29,378,0,11,0
3/3/2023,SKU_015,WH_B,32,32,346,0,11,0
3/4/2023,SKU_015,WH_B,28,28,318,0,11,0
3/5/2023,SKU_015,WH_B,21,21,297,0,11,0
3/6/2023,SKU_015,WH_B,28,28,269,0,11,0
3/7/2023,SKU_015,WH_B,28,28,241,0,11,0
3/8/2023,SKU_015,WH_B,35,35,206,0,11,0
3/9/2023,SKU_015,WH_B,33,33,173,0,11,0
3/10/2023,SKU_015,WH_B,26,26,535,388,11,0
3/11/2023,SKU_015,WH_B,21,21,514,0,11,0
3/12/2023,SKU_015,WH_B,26,26,488,0,11,0
3/13/2023,SKU_015,WH_B,26,26,462,0,11,0
3/14/2023,SKU_015,WH_B,33,33,429,0,11,0
3/15/2023,SKU_015,WH_B,34,34,395,0,11,0
3/16/2023,SKU_015,WH_B,29,29,366,0,11,0
3/17/2023,SKU_015,WH_B,35,35,331,0,11,0
3/18/2023,SKU_015,WH_B,21,21,310,0,11,0
3/19/2023,SKU_015,WH_B,23,23,287,0,11,0
3/20/2023,SKU_015,WH_B,27,27,260,0,11,0
3/21/2023,SKU_015,WH_B,33,33,227,0,11,0
3/22/2023,SKU_015,WH_B,24,24,203,0,11,0
3/23/2023,SKU_015,WH_B,39,39,164,0,11,0
3/24/2023,SKU_015,WH_B,21,21,742,599,11,0
3/25/2023,SKU_015,WH_B,32,32,710,0,11,0
3/26/2023,SKU_015,WH_B,31,31,679,0,11,0
3/27/2023,SKU_015,WH_B,29,29,650,0,11,0
3/28/2023,SKU_015,WH_B,30,30,620,0,11,0
3/29/2023,SKU_015,WH_B,28,28,592,0,11,0
3/30/2023,SKU_015,WH_B,28,28,564,0,11,0
3/31/2023,SKU_015,WH_B,27,27,537,0,11,0
4/1/2023,SKU_015,WH_B,39,39,498,0,11,0
4/2/2023,SKU_015,WH_B,31,31,467,0,11,0
4/3/2023,SKU_015,WH_B,27,27,440,0,11,0
4/4/2023,SKU_015,WH_B,30,30,410,0,11,0
4/5/2023,SKU_015,WH_B,35,35,375,0,11,0
4/6/2023,SKU_015,WH_B,32,32,343,0,11,0
4/7/2023,SKU_015,WH_B,24,24,319,0,11,0
4/8/2023,SKU_015,WH_B,27,27,292,0,11,0
4/9/2023,SKU_015,WH_B,33,33,259,0,11,0
4/10/2023,SKU_015,WH_B,27,27,232,0,11,0
4/11/2023,SKU_015,WH_B,25,25,207,0,11,0
4/12/2023,SKU_015,WH_B,35,35,172,0,11,0
4/13/2023,SKU_015,WH_B,25,25,688,541,11,0
4/14/2023,SKU_015,WH_B,19,19,669,0,11,0
4/15/2023,SKU_015,WH_B,28,28,641,0,11,0
4/16/2023,SKU_015,WH_B,28,28,613,0,11,0
4/17/2023,SKU_015,WH_B,22,22,591,0,11,0
4/18/2023,SKU_015,WH_B,23,23,568,0,11,0
4/19/2023,SKU_015,WH_B,23,23,545,0,11,0
4/20/2023,SKU_015,WH_B,28,28,517,0,11,0
4/21/2023,SKU_015,WH_B,23,23,494,0,11,0
4/22/2023,SKU_015,WH_B,32,32,462,0,11,0
4/23/2023,SKU_015,WH_B,35,35,427,0,11,0
4/24/2023,SKU_015,WH_B,31,31,396,0,11,0
4/25/2023,SKU_015,WH_B,24,24,372,0,11,0
4/26/2023,SKU_015,WH_B,27,27,345,0,11,0
4/27/2023,SKU_015,WH_B,29,29,316,0,11,0
4/28/2023,SKU_015,WH_B,24,24,292,0,11,0
4/29/2023,SKU_015,WH_B,30,30,262,0,11,0
4/30/2023,SKU_015,WH_B,28,28,234,0,11,0
5/1/2023,SKU_015,WH_B,38,38,196,0,11,0
5/2/2023,SKU_015,WH_B,28,28,168,0,11,0
5/3/2023,SKU_015,WH_B,24,24,590,446,11,0
5/4/2023,SKU_015,WH_B,30,30,560,0,11,0
5/5/2023,SKU_015,WH_B,24,24,536,0,11,0
5/6/2023,SKU_015,WH_B,22,22,514,0,11,0
5/7/2023,SKU_015,WH_B,31,31,483,0,11,0
5/8/2023,SKU_015,WH_B,37,37,446,0,11,0
5/9/2023,SKU_015,WH_B,19,19,427,0,11,0
5/10/2023,SKU_015,WH_B,22,22,405,0,11,0
5/11/2023,SKU_015,WH_B,24,24,381,0,11,0
5/12/2023,SKU_015,WH_B,31,31,350,0,11,0
5/13/2023,SKU_015,WH_B,26,26,324,0,11,0
5/14/2023,SKU_015,WH_B,37,37,287,0,11,0
5/15/2023,SKU_015,WH_B,32,32,255,0,11,0
5/16/2023,SKU_015,WH_B,31,31,224,0,11,0
5/17/2023,SKU_015,WH_B,32,32,192,0,11,0
5/18/2023,SKU_015,WH_B,32,32,160,0,11,0
5/19/2023,SKU_015,WH_B,36,36,557,433,11,0
5/20/2023,SKU_015,WH_B,34,34,523,0,11,0
5/21/2023,SKU_015,WH_B,26,26,497,0,11,0
5/22/2023,SKU_015,WH_B,20,20,477,0,11,0
5/23/2023,SKU_015,WH_B,34,34,443,0,11,0
5/24/2023,SKU_015,WH_B,33,33,410,0,11,0
5/25/2023,SKU_015,WH_B,20,20,390,0,11,0
5/26/2023,SKU_015,WH_B,27,27,363,0,11,0
5/27/2023,SKU_015,WH_B,36,36,327,0,11,0
5/28/2023,SKU_015,WH_B,22,22,305,0,11,0
5/29/2023,SKU_015,WH_B,31,31,274,0,11,0
5/30/2023,SKU_015,WH_B,37,37,237,0,11,0
5/31/2023,SKU_015,WH_B,25,25,212,0,11,0
6/1/2023,SKU_015,WH_B,37,37,175,0,11,0
6/2/2023,SKU_015,WH_B,42,42,369,236,11,0
6/3/2023,SKU_015,WH_B,43,43,326,0,11,0
6/4/2023,SKU_015,WH_B,23,23,303,0,11,0
6/5/2023,SKU_015,WH_B,26,26,277,0,11,0
6/6/2023,SKU_015,WH_B,28,28,249,0,11,0
6/7/2023,SKU_015,WH_B,31,31,218,0,11,0
6/8/2023,SKU_015,WH_B,29,29,189,0,11,0
6/9/2023,SKU_015,WH_B,28,28,161,0,11,0
6/10/2023,SKU_015,WH_B,40,40,513,392,11,0
6/11/2023,SKU_015,WH_B,26,26,487,0,11,0
6/12/2023,SKU_015,WH_B,34,34,453,0,11,0
6/13/2023,SKU_015,WH_B,27,27,426,0,11,0
6/14/2023,SKU_015,WH_B,28,28,398,0,11,0
6/15/2023,SKU_015,WH_B,27,27,371,0,11,0
6/16/2023,SKU_015,WH_B,31,31,340,0,11,0
6/17/2023,SKU_015,WH_B,31,31,309,0,11,0
6/18/2023,SKU_015,WH_B,17,17,292,0,11,0
6/19/2023,SKU_015,WH_B,33,33,259,0,11,0
6/20/2023,SKU_015,WH_B,29,29,230,0,11,0
6/21/2023,SKU_015,WH_B,30,30,200,0,11,0
6/22/2023,SKU_015,WH_B,27,27,173,0,11,0
6/23/2023,SKU_015,WH_B,26,26,398,251,11,0
6/24/2023,SKU_015,WH_B,24,24,374,0,11,0
6/25/2023,SKU_015,WH_B,26,26,348,0,11,0
6/26/2023,SKU_015,WH_B,24,24,324,0,11,0
6/27/2023,SKU_015,WH_B,37,37,287,0,11,0
6/28/2023,SKU_015,WH_B,38,38,249,0,11,0
6/29/2023,SKU_015,WH_B,22,22,227,0,11,0
6/30/2023,SKU_015,WH_B,28,28,199,0,11,0
7/1/2023,SKU_015,WH_B,31,31,168,0,11,0
7/2/2023,SKU_015,WH_B,27,27,375,234,11,0
7/3/2023,SKU_015,WH_B,26,26,349,0,11,0
7/4/2023,SKU_015,WH_B,19,19,330,0,11,0
7/5/2023,SKU_015,WH_B,28,28,302,0,11,0
7/6/2023,SKU_015,WH_B,23,23,279,0,11,0
7/7/2023,SKU_015,WH_B,20,20,259,0,11,0
7/8/2023,SKU_015,WH_B,16,16,243,0,11,0
7/9/2023,SKU_015,WH_B,27,27,216,0,11,0
7/10/2023,SKU_015,WH_B,33,33,183,0,11,0
7/11/2023,SKU_015,WH_B,27,27,156,0,11,0
7/12/2023,SKU_015,WH_B,25,25,501,370,11,0
7/13/2023,SKU_015,WH_B,42,42,459,0,11,0
7/14/2023,SKU_015,WH_B,26,26,433,0,11,0
7/15/2023,SKU_015,WH_B,29,29,404,0,11,0
7/16/2023,SKU_015,WH_B,39,39,365,0,11,0
7/17/2023,SKU_015,WH_B,31,31,334,0,11,0
7/18/2023,SKU_015,WH_B,27,27,307,0,11,0
7/19/2023,SKU_015,WH_B,21,21,286,0,11,0
7/20/2023,SKU_015,WH_B,42,42,244,0,11,0
7/21/2023,SKU_015,WH_B,31,31,213,0,11,0
7/22/2023,SKU_015,WH_B,30,30,183,0,11,0
7/23/2023,SKU_015,WH_B,32,32,151,0,11,0
7/24/2023,SKU_015,WH_B,34,34,347,230,11,0
7/25/2023,SKU_015,WH_B,25,25,322,0,11,0
7/26/2023,SKU_015,WH_B,25,25,297,0,11,0
7/27/2023,SKU_015,WH_B,28,28,269,0,11,0
7/28/2023,SKU_015,WH_B,31,31,238,0,11,0
7/29/2023,SKU_015,WH_B,33,33,205,0,11,0
7/30/2023,SKU_015,WH_B,31,31,174,0,11,0
7/31/2023,SKU_015,WH_B,30,30,427,283,11,0
8/1/2023,SKU_015,WH_B,33,33,394,0,11,0
8/2/2023,SKU_015,WH_B,23,23,371,0,11,0
8/3/2023,SKU_015,WH_B,36,36,335,0,11,0
8/4/2023,SKU_015,WH_B,44,44,291,0,11,0
8/5/2023,SKU_015,WH_B,34,34,257,0,11,0
8/6/2023,SKU_015,WH_B,27,27,230,0,11,0
8/7/2023,SKU_015,WH_B,23,23,207,0,11,0
8/8/2023,SKU_015,WH_B,30,30,177,0,11,0
8/9/2023,SKU_015,WH_B,36,36,628,487,11,0
8/10/2023,SKU_015,WH_B,28,28,600,0,11,0
8/11/2023,SKU_015,WH_B,36,36,564,0,11,0
8/12/2023,SKU_015,WH_B,32,32,532,0,11,0
8/13/2023,SKU_015,WH_B,39,39,493,0,11,0
8/14/2023,SKU_015,WH_B,24,24,469,0,11,0
8/15/2023,SKU_015,WH_B,31,31,438,0,11,0
8/16/2023,SKU_015,WH_B,26,26,412,0,11,0
8/17/2023,SKU_015,WH_B,25,25,387,0,11,0
8/18/2023,SKU_015,WH_B,30,30,357,0,11,0
8/19/2023,SKU_015,WH_B,39,39,318,0,11,0
8/20/2023,SKU_015,WH_B,37,37,281,0,11,0
8/21/2023,SKU_015,WH_B,31,31,250,0,11,0
8/22/2023,SKU_015,WH_B,38,38,212,0,11,0
8/23/2023,SKU_015,WH_B,20,20,192,0,11,0
8/24/2023,SKU_015,WH_B,36,36,156,0,11,0
8/25/2023,SKU_015,WH_B,23,23,647,514,11,0
8/26/2023,SKU_015,WH_B,31,31,616,0,11,0
8/27/2023,SKU_015,WH_B,32,32,584,0,11,0
8/28/2023,SKU_015,WH_B,36,36,548,0,11,0
8/29/2023,SKU_015,WH_B,35,35,513,0,11,0
8/30/2023,SKU_015,WH_B,25,25,488,0,11,0
8/31/2023,SKU_015,WH_B,29,29,459,0,11,0
9/1/2023,SKU_015,WH_B,30,30,429,0,11,0
9/2/2023,SKU_015,WH_B,33,33,396,0,11,0
9/3/2023,SKU_015,WH_B,23,23,373,0,11,0
9/4/2023,SKU_015,WH_B,29,29,344,0,11,0
9/5/2023,SKU_015,WH_B,39,39,305,0,11,0
9/6/2023,SKU_015,WH_B,27,27,278,0,11,0
9/7/2023,SKU_015,WH_B,27,27,251,0,11,0
9/8/2023,SKU_015,WH_B,27,27,224,0,11,0
9/9/2023,SKU_015,WH_B,23,23,201,0,11,0
9/10/2023,SKU_015,WH_B,31,31,170,0,11,0
9/11/2023,SKU_015,WH_B,28,28,623,481,11,0
9/12/2023,SKU_015,WH_B,29,29,594,0,11,0
9/13/2023,SKU_015,WH_B,37,37,557,0,11,0
9/14/2023,SKU_015,WH_B,27,27,530,0,11,0
9/15/2023,SKU_015,WH_B,35,35,495,0,11,0
9/16/2023,SKU_015,WH_B,21,21,474,0,11,0
9/17/2023,SKU_015,WH_B,30,30,444,0,11,0
9/18/2023,SKU_015,WH_B,34,34,410,0,11,0
9/19/2023,SKU_015,WH_B,31,31,379,0,11,0
9/20/2023,SKU_015,WH_B,20,20,359,0,11,0
9/21/2023,SKU_015,WH_B,26,26,333,0,11,0
9/22/2023,SKU_015,WH_B,24,24,309,0,11,0
9/23/2023,SKU_015,WH_B,21,21,288,0,11,0
9/24/2023,SKU_015,WH_B,40,40,248,0,11,0
9/25/2023,SKU_015,WH_B,27,27,221,0,11,0
9/26/2023,SKU_015,WH_B,40,40,181,0,11,0
9/27/2023,SKU_015,WH_B,21,21,160,0,11,0
9/28/2023,SKU_015,WH_B,32,32,412,284,11,0
9/29/2023,SKU_015,WH_B,27,27,385,0,11,0
9/30/2023,SKU_015,WH_B,30,30,355,0,11,0
10/1/2023,SKU_015,WH_B,23,23,332,0,11,0
10/2/2023,SKU_015,WH_B,21,21,311,0,11,0
10/3/2023,SKU_015,WH_B,26,26,285,0,11,0
10/4/2023,SKU_015,WH_B,32,32,253,0,11,0
10/5/2023,SKU_015,WH_B,34,34,219,0,11,0
10/6/2023,SKU_015,WH_B,31,31,188,0,11,0
10/7/2023,SKU_015,WH_B,31,31,157,0,11,0
10/8/2023,SKU_015,WH_B,28,28,412,283,11,0
10/9/2023,SKU_015,WH_B,39,39,373,0,11,0
10/10/2023,SKU_015,WH_B,24,24,349,0,11,0
10/11/2023,SKU_015,WH_B,23,23,326,0,11,0
10/12/2023,SKU_015,WH_B,25,25,301,0,11,0
10/13/2023,SKU_015,WH_B,31,31,270,0,11,0
10/14/2023,SKU_015,WH_B,22,22,248,0,11,0
10/15/2023,SKU_015,WH_B,24,24,224,0,11,0
10/16/2023,SKU_015,WH_B,33,33,191,0,11,0
10/17/2023,SKU_015,WH_B,28,28,163,0,11,0
10/18/2023,SKU_015,WH_B,29,29,646,512,11,0
